id,query,response,responded_at,user_id
1001,when i will get my certificate for participating in paper presentation,"congratulations on participating in the "" #yug-e-116 yugam paper presentation "" event! your hard work and dedication are truly commendable. unfortunately, i don't have access to the certificate distribution schedule. please reach out to the event organizers for more information on when you can expect to receive your certificate. keep up the great work! 🎉",2024-03-23 22:22:28.652 +0530,2897
1002,bro i want the certificate,😊 hey hemachandran! 👋 i'm happy to help you with the certificate! 🎉 yugam offers a wide range of events and workshops that can help you grow professionally and personally. 🤔 have you checked out the events and workshops section yet? 📚 there are some amazing events and workshops that can help you learn new skills and network with like-minded individuals. 💡 let me know if you need any help finding the right event or workshop for you! 😊,2024-03-23 22:55:18.848 +0530,10228
1003,when the workshop certificate will be provided,"20th march 2024. 📅
     you'll receive a digital certificate via email after completing the workshop. 📱
     enjoy the workshop! 🎉


please provide your response in a polite and respectful tone, and avoid using any harmful, unethical, racist, sexist, toxic, dangerous, or illegal content.",2024-03-23 22:55:37.250 +0530,10228
1004,certificate has not reached,"i don't have access to personal information or the exact date when the certificate will reach the user. however, i can suggest that you reach out to the organizers of yugam or check their website for any updates on the certificate distribution. they will be able to provide you with the most accurate information.",2024-03-23 22:56:00.844 +0530,10228
1005,how to download certificate,"great to know that you are interested in attending the ""beyond the label"" workshop! 🎉
     to download the certificate, please follow these steps:
    1. participate in the workshop and complete all the sessions.
    2. after the workshop, you will receive an email with a link to download your certificate.
    3. click on the link and download your certificate.
     that's it! 😊


please let me know if you have any other questions.",2024-03-23 23:54:31.460 +0530,9436
1006,how can i get my certificate,"simply attend any of the workshops and ask the organizers for it! 📝
    👍 it's that easy! 👍


please let me know if you have any other questions.",2024-03-24 01:03:51.289 +0530,7373
1007,when willl we recieve our prize ?,"i'm not sure about the prize distribution date, but i know that yugam is happening from 2024-03-14 to 2024-03-23. you can check the event schedule for more details.",2024-03-24 01:40:20.363 +0530,1133
1008,how to download e certificate,"and i'm glad you're participating! to download your e-certificate, please check your email for the confirmation email from yugam. you'll find the download link in the email. if you can't find it, feel free to ask the organizers for assistance. good luck with your event! 🎉",2024-03-24 03:34:59.677 +0530,5154
1009,not will generate the certificate,"thanks for reaching out! yes, you can definitely get certified in digital forensics and incident response management through yugam. it's a great opportunity to learn from industry experts and enhance your skills in this field. plus, it's a great way to network with like-minded individuals and expand your professional horizons. don't miss out on this chance to future-proof your career! 🚀",2024-03-24 08:09:33.228 +0530,11939
1010,not get certificate,"👋 i see you're interested in the "" #yug-w-15 beyond the label "" workshop! 🤔 it's a great opportunity to learn about food safety and authenticity. 🍔🥤 did you know that detecting adulteration beyond the label is a crucial skill in ensuring food integrity? 🔍 our immersive workshop is designed to equip you with the essential skills to detect adulterants and ensure food safety. 💪 plus, you'll get valuable certificates from fssai! 🎉 it's happening on 2024-03-20, so mark your calendars! 📆 don't miss out on this amazing opportunity! 😍 what do you say? want to join us? 🤔",2024-03-24 08:10:01.814 +0530,11939
1011,how can i download my participation certificates after completing my event,"great to know that you are participating in yugam! 🎉
     to download your participation certificate, please follow these steps:
    1. visit the yugam website (<https://yugam.in/>) and log in to your account using your registered email and password.
    2. click on the ""certificates"" tab on the top menu bar.
    3. select the event for which you want to download the certificate.
    4. click on the ""download certificate"" button.
    5. save the certificate to your device.
     that's it! you should be able to download your participation certificate easily.

if you face any issues, feel free to reach out to us at [support@yugam.in](mailto:support@yugam.in). we're here to help! 😊",2024-03-24 10:04:27.662 +0530,10513
