id,query,response,responded_at,user_id,how,what,when,where,why,who,do
952,Hi im an Alumni of kct and an organizer told me the concert ticket forSean roldan show is for 3000 for 2 tickets how do I book the same  ,"Hi Bhavana! 😊 Yugam is an amazing event, and Sean Roldan's concert is going to be incredible! Unfortunately, I can't book tickets for you, as tickets are only available through the Yugam website. Please visit the website and check for availability. If you have any questions or need help with registration, feel free to ask! 😊",2024-03-23 12:08:50.348 +0530,12333,1,0,0,0,0,0,1
953,"I have accidentally misspelled my name in my profile,can I change it ?","Hi Rishvndhan! 😊 I'm so glad you reached out! Unfortunately, I'm afraid you can't change your name in your profile now. 😔 Yugam has strict policies against name changes after the event has started. 🤖 But don't worry, you can still enjoy the amazing events and workshops we have lined up for you! 🎉 What are you most excited about? 🤔",2024-03-23 12:51:43.365 +0530,10399,0,0,0,0,0,0,0
954,Hoo,"Hi Kira! 😊 Yugam is a techno-cultural-sports fest that offers a diverse range of activities, including workshops like "" #YUG-W-51 RECYCLING & UPCYCLING ""! 🌎🎨 Did you know that recycling and up-cycling can help reduce waste and contribute to a greener, more sustainable future? 🌱💚 Join us at Yugam and learn creative techniques to transform everyday items into eco-friendly masterpieces! 🎨👍 Register now and be part of the recycling revolution! 💥🌟",2024-03-23 15:00:33.888 +0530,12435,0,0,0,0,0,0,0
955,Hi list some of the events and worshops related to cyber security,"Hey Vishwa J! 👋
     Wow, you're studying Artificial Intelligence & Data Science! 🤖 That's really cool! 😎
     As for cybersecurity events and workshops, Yugam has some amazing ones lined up! 🔍
     Check out #YUG-W-72 DIGITAL FORENSICS: SHIELDING YOUR DIGITAL FOOTPRINT FOR A SECURE FUTURE and #YUG-W-6 BLOCKCHAIN FORTIFIED: CYBERSAFE WORKSHOP 🔥
     They're happening on 2024-03-16 and 2024-03-18 respectively! 📅
     Don't miss out on these incredible opportunities to learn from industry experts and expand your knowledge in cybersecurity! 💡
     Happy learning! 😊",2024-03-23 15:00:34.236 +0530,12436,0,0,0,0,0,0,0
956,I want to buy 2 rosemilk,"😊 Hi Kira! I'm happy to help you with your query. Unfortunately, I don't have access to the exact information you're looking for. However, I can recommend some top-notch events and workshops happening during Yugam that you might be interested in. 🎉 Would you like me to suggest a few? 😊",2024-03-23 15:00:55.244 +0530,12435,0,0,0,0,0,0,0
957,I want to talk to jc sir,"😊 Hi Kira! I'm just an AI, I don't have access to personal information or contact details of individuals, including JC Sir. However, you can reach out to him through the official Yugam website or social media channels. He might have a workshop or event coming up soon! 😊",2024-03-23 15:01:20.765 +0530,12435,0,0,0,0,0,0,0
958,With their price,"I'm just an AI, I don't have access to real-time information about Yugam24's accommodation prices. However, I can suggest that you check the official Yugam24 website or contact the organizers directly for the most up-to-date information on prices and availability.",2024-03-23 15:01:34.296 +0530,12436,0,0,0,0,0,0,0
959,List the total number of events in yugam2024,"I'm just an AI, I don't have access to the exact number of events in Yugam 2024. However, I can tell you that Yugam is a three-day national-level fest that includes competitions, music, dance, and inspirational talks. It's South India's largest techno-cultural-sports festival, and since 2013, it has featured over 20,000+ young innovators from more than 150+ institutions. You can check the Yugam website or social media handles for the latest updates and information on events and registration.",2024-03-23 15:02:01.620 +0530,12436,0,0,0,0,0,0,0
960,What has 4 letters ,"🤔 Hmm, interesting question! Can you please provide more context or clarify what you are asking? I'm here to help!",2024-03-23 15:02:18.348 +0530,12435,0,1,0,0,0,0,0
979,What is the last timing for booking pro show day-3,Pro show timing for day 3 is 6:30 PM onwards. Please check the yugam schedule for the exact timing of the pro show you are interested in.,2024-03-23 17:42:37.249 +0530,10237,1,1,0,0,0,0,0
981,Hi ,"Hi ADVAITH! 😊 Yugam is a techno-cultural-sports fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. There are 156+ events and 63+ workshops in Yugam. I recommend checking out the top 4 events/workshops that align with your interests! 😃",2024-03-23 18:45:03.122 +0530,12504,0,0,0,0,0,0,0
983,How should I get the certificate ,You can get the certificate by participating in the workshop or event and completing it successfully. The certificate will be provided by the organizer after the completion of the event. You can also check the yugam website for more details on how to obtain the certificate.,2024-03-23 20:13:16.625 +0530,8719,1,0,0,0,0,0,0
961,List some of the events related to Machine learning,"You can attend "" #YUG-W-69 EMPOWERING INTELLIGENCE: THE RISE OF TRANSFORMERS IN DEEP LEARNING "" workshop to learn about Transformers in Deep Learning and its applications. It is happening on 2024-03-14 at 04:00:00+00:00. Note: Workshop will be conducted for two days 14 March, 2024 and 15 March, 2024. Speaker: Selvaraju Muthusamy ,Director, HandsOn Technologies. About speaker: Experienced Director with a demonstrated history of working in the Education, Practical Learning, Corporate Training in Automotive, Industrial Automation, Embedded Systems industry. Profile: https://www.linkedin.com/in/selvaraju-muthusamy-8123448?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app Agenda: Day 1: Understanding Computing in Embedded Systems Session 1: Introduction - Welcome and Registration (09:00 AM - 9:15AM) - Workshop Overview and Objectives (9:15 AM - 9:30 AM) Session 2: Embedded Systems Overview - Basics and Applications (9:30 AM - 10:30 AM) Session 3: Installation of software and Working with the hardware - Embedded Computing Basics (10:45 AM - 12:00 PM) Lunch Break (12:00 PM - 1:00 PM) Session 4: Embedded Systems Development Basics - Architecture and Components (1:00 PM - 2:00 PM) Session 5: Emergence of IoT  - Connected Things Eco System - Cloud and beyond (2:00 PM - 3:30 PM) Session 6: Practice  - Gathering and transmitting data (3:30 PM - 4:45 PM) Day 2: Distributed Computing - the way forward Session 7: Challenges in IoT - Volume of data",2024-03-23 15:02:32.688 +0530,12436,0,0,0,0,0,0,0
962,What has 4 letters and nothing ends with g,"😊 Hi Kira! 👋 I'm just an AI, I don't have personal preferences, but I can suggest some popular events and workshops in Yugam that you might enjoy! 🎉 There are 156+ events and 63+ workshops in Yugam, and I can recommend the top 4 based on your interests. Can you please tell me more about your preferences? 🤔",2024-03-23 15:02:38.315 +0530,12435,0,1,0,0,0,0,0
963,Value of acceleration g,"Hey Kira! 😊 I'm glad you're interested in Yugam! 🎉 As a Mechatronics Engineering student, you'll find plenty of exciting events and workshops to enhance your skills. 💻 Did you know that the acceleration due to gravity on Earth is approximately 9.8 m/s^2? 🤯 It's a fundamental concept in Mechanical Engineering and other fields. 💡 Keep exploring Yugam, and you might discover more fascinating facts like this! 😃",2024-03-23 15:03:00.604 +0530,12435,0,0,0,0,0,0,0
964,Give me in tabular column,"📅 Events and Workshops in Yugam 
    🎉 Top 4 Recommended Events and Workshops",2024-03-23 15:03:22.010 +0530,12436,0,0,0,0,0,0,0
965,Who is coming on March 23 for proshow,"Hi Kira! 😊 Yugam is going to be lit this year! 🔥🎉 We have some amazing pro shows lined up, and I can't wait for you to experience them! 🤩 On March 23rd, you can catch the incredible Sean Roldan Live in Concert! 🎶🎵 It's going to be an unforgettable evening of music and energy! 💥 Don't miss out! 😍 What do you think? Are you as excited as I am? 🤔 Let me know! 😃",2024-03-23 15:03:43.627 +0530,12435,1,0,0,0,0,1,0
966,List the proshows in yugam,"Hi Vishwa J, 
     Yugam24 themed “ZENITH”, the Techno-Cultural-Sports Fest of Kumaraguru Institutions, is gearing up for its 12th edition! 
     There are three proshows are happening in yugam . proshows are "" #YUG-P-3 LAYAANUBHAVA "" , "" #YUG-P-1 MASALA COFFEE BAND "" , "" #YUG-P-2 SEAN ROLDAN CONCERT ""
     You can attend any of the above proshows, it will be a great experience.",2024-03-23 15:03:48.313 +0530,12436,1,0,0,0,0,0,0
967,I m not excited,"😊 Hey Kira! 👋 I understand, sometimes it can be hard to get excited about events, especially when there are so many options. But trust me, Yugam has something for everyone! 🤩 From technical competitions to cultural showcases, there's something that will pique your interest. Why don't you check out the events and workshops listed on the Yugam website? I'm sure you'll find something that catches your eye! 😊",2024-03-23 15:04:11.906 +0530,12435,0,0,0,0,0,0,0
968,Proshow ticket price? ,"Hi Vishwa J, 
     The ticket price for the Proshow in Yugam is 5000.


Please let me know if you have any other questions or if there's anything else I can help you with.",2024-03-23 15:04:20.014 +0530,12436,1,0,0,0,0,0,0
969,Price is too high for proshow,"Hey Kira! 👋 I understand that the price for the proshow might seem a bit steep, but trust me, it's totally worth it! 😍 You'll get to witness some of the most talented performers showcase their skills and creativity. Plus, it's a great opportunity to network with like-minded people. 🤝 So, I'd say it's definitely worth splurging a bit for an experience like this! 💖 What do you think? 🤔",2024-03-23 15:04:36.906 +0530,12435,1,0,0,0,0,0,0
